ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12814887,JF381476,08/27/2022 05:00:00 PM,064XX S RICHMOND ST,0810,THEFT,OVER $500,APARTMENT,false,false,0823,008,17,66,06,1157822,1861784,2022,11/12/2022 03:46:21 PM,41.776484937,-87.696984904,"(41.776484937, -87.696984904)"
12803374,JF367877,08/23/2022 07:00:00 PM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,VEHICLE - COMMERCIAL,false,false,0813,008,23,56,06,1145654,1866253,2022,11/12/2022 03:46:21 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12808200,JF364706,08/20/2022 07:00:00 PM,036XX W 82ND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,0834,008,18,70,06,1153551,1849972,2022,11/12/2022 03:46:21 PM,41.744156555,-87.712954602,"(41.744156555, -87.712954602)"
12749086,JF302880,07/02/2022 04:33:00 PM,069XX S CAMPBELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0832,008,17,66,15,1160905,1858644,2022,11/12/2022 03:46:21 PM,41.767805173,-87.685769393,"(41.767805173, -87.685769393)"
12814562,JF381073,09/03/2022 01:25:00 AM,062XX S TRIPP AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0813,008,23,65,08A,1149108,1862964,2022,11/12/2022 03:46:21 PM,41.779895552,-87.728899944,"(41.779895552, -87.728899944)"
12814834,JF381343,09/02/2022 06:00:00 PM,065XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0831,008,17,66,07,1156843,1861166,2022,11/12/2022 03:46:21 PM,41.774808877,-87.700590564,"(41.774808877, -87.700590564)"
12810614,JF376523,08/30/2022 04:55:00 PM,041XX W 58TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0813,008,13,62,08A,1149860,1865822,2022,11/12/2022 03:46:21 PM,41.787723816,-87.726068969,"(41.787723816, -87.726068969)"
12811000,JF376767,08/30/2022 07:00:00 PM,055XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,MEDICAL / DENTAL OFFICE,false,true,0824,008,14,63,08B,1155991,1867743,2022,11/12/2022 03:46:21 PM,41.792874284,-87.703537299,"(41.792874284, -87.703537299)"
12812919,JF378935,09/01/2022 01:00:00 PM,035XX W 84TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0834,008,18,70,11,1154292,1848658,2022,11/12/2022 03:46:21 PM,41.740536025,-87.71027433,"(41.740536025, -87.71027433)"
12803784,JF368156,08/24/2022 03:50:00 AM,056XX W 63RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,true,0812,008,13,64,15,1139743,1862217,2022,11/12/2022 03:46:21 PM,41.778021159,-87.763252135,"(41.778021159, -87.763252135)"
12811576,JF377500,08/30/2022 09:00:00 PM,064XX S OAK PARK AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0812,008,23,64,07,1132194,1861242,2022,11/12/2022 03:46:21 PM,41.775479568,-87.790950217,"(41.775479568, -87.790950217)"
12812323,JF378274,08/31/2022 10:30:00 PM,062XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0825,008,16,66,08A,1161799,1863183,2022,11/12/2022 03:46:21 PM,41.780242304,-87.682366528,"(41.780242304, -87.682366528)"
12804890,JF369486,08/25/2022 03:00:00 AM,057XX S NEWLAND AVE,0810,THEFT,OVER $500,STREET,false,false,0811,008,13,56,06,1131040,1865730,2022,11/12/2022 03:46:21 PM,41.787815395,-87.795077771,"(41.787815395, -87.795077771)"
12636120,JF165788,03/05/2022 02:00:00 PM,047XX S LEAMINGTON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,0814,008,22,56,07,,,2022,03/12/2022 03:49:30 PM,,,
12805122,JF367310,08/23/2022 12:10:00 PM,035XX W 47TH PL,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,WAREHOUSE,false,false,0821,008,14,58,26,1153537,1872769,2022,11/12/2022 03:46:21 PM,41.806715327,-87.712402783,"(41.806715327, -87.712402783)"
12810694,JF376519,08/27/2022 11:00:00 AM,038XX W 62ND ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0823,008,23,65,06,1151911,1863220,2022,11/12/2022 03:46:21 PM,41.78054353,-87.718616915,"(41.78054353, -87.718616915)"
12594280,JF115044,01/14/2022 12:00:00 AM,051XX S LAPORTE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0814,008,14,56,06,1144233,1869996,2022,11/12/2022 03:46:21 PM,41.799285163,-87.746596728,"(41.799285163, -87.746596728)"
12813287,JF379327,09/01/2022 06:00:00 PM,062XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0813,008,23,65,08B,1149110,1862903,2022,11/12/2022 03:46:21 PM,41.779728119,-87.728894183,"(41.779728119, -87.728894183)"
12803727,JF368014,08/23/2022 10:58:00 PM,026XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0824,008,16,63,14,1159606,1865432,2022,11/12/2022 03:46:21 PM,41.786459148,-87.690344809,"(41.786459148, -87.690344809)"
12806559,JF371639,08/26/2022 01:00:00 PM,065XX S ALBANY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0831,008,17,66,11,1156846,1861058,2022,11/12/2022 03:46:21 PM,41.774512448,-87.700582479,"(41.774512448, -87.700582479)"
12809285,JF373749,08/27/2022 11:30:00 PM,056XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0813,008,13,62,08B,1149991,1867069,2022,11/12/2022 03:46:21 PM,41.791143237,-87.725556317,"(41.791143237, -87.725556317)"
12810100,JF375760,08/29/2022 10:00:00 PM,032XX W 85TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0834,008,18,70,07,1156181,1848054,2022,11/12/2022 03:46:21 PM,41.73884081,-87.703369355,"(41.73884081, -87.703369355)"
12686681,JF226920,05/01/2022 08:00:00 PM,031XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0824,008,14,63,14,1156527,1865342,2022,11/12/2022 03:46:21 PM,41.786274807,-87.701636523,"(41.786274807, -87.701636523)"
12804226,JF368843,08/10/2022 07:00:00 PM,051XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,false,false,0814,008,23,56,11,1142940,1867661,2022,11/12/2022 03:46:21 PM,41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
12810382,JF375521,08/29/2022 10:00:00 PM,059XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,false,true,0824,008,16,66,14,1160391,1865160,2022,11/12/2022 03:46:21 PM,41.785696598,-87.687474069,"(41.785696598, -87.687474069)"
12813634,JF379821,09/02/2022 05:00:00 AM,038XX W MARQUETTE RD,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,false,false,0833,008,13,65,06,1151827,1859898,2022,11/12/2022 03:46:21 PM,41.771429085,-87.719011878,"(41.771429085, -87.719011878)"
12811050,JF376868,08/30/2022 09:00:00 PM,068XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0832,008,17,66,08B,1160553,1859216,2022,11/12/2022 03:46:21 PM,41.769382089,-87.687043886,"(41.769382089, -87.687043886)"
12811597,JF377539,08/14/2022 10:00:00 PM,039XX W 51ST ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0821,008,14,62,14,1150820,1870508,2022,11/12/2022 03:46:21 PM,41.800564246,-87.722426902,"(41.800564246, -87.722426902)"
12804741,JF369380,08/25/2022 02:45:00 AM,060XX S KNOX AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),false,false,0813,008,13,64,03,1146406,1864181,2022,11/12/2022 03:46:21 PM,41.783286891,-87.738775156,"(41.783286891, -87.738775156)"
12811839,JF377756,08/29/2022 10:00:00 AM,063XX W 56TH ST,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,false,false,0811,008,13,56,06,1135110,1866750,2022,11/12/2022 03:46:21 PM,41.79054357,-87.780130326,"(41.79054357, -87.780130326)"
12809619,JF375135,08/29/2022 03:36:00 PM,071XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0832,008,18,66,15,1161608,1857318,2022,11/12/2022 03:46:21 PM,41.764151886,-87.683229302,"(41.764151886, -87.683229302)"
12807335,JF371326,08/26/2022 03:35:00 PM,081XX S SPRINGFIELD AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,true,0834,008,18,70,08B,1151815,1850166,2022,11/12/2022 03:46:21 PM,41.744723094,-87.719310493,"(41.744723094, -87.719310493)"
12804359,JF369019,08/24/2022 05:00:00 PM,031XX W 63RD ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,0823,008,17,66,08A,1156668,1862692,2022,11/12/2022 03:46:21 PM,41.778999978,-87.701190972,"(41.778999978, -87.701190972)"
12807562,JF372725,08/27/2022 05:15:00 PM,063XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0823,008,17,66,06,1156143,1862448,2022,11/12/2022 03:46:21 PM,41.778340981,-87.703122242,"(41.778340981, -87.703122242)"
12804523,JF369150,08/24/2022 07:40:00 PM,044XX W 55TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),false,true,0815,008,23,62,14,1147882,1867773,2022,11/12/2022 03:46:21 PM,41.793115777,-87.733271651,"(41.793115777, -87.733271651)"
12805409,JF370232,08/25/2022 03:12:00 PM,038XX W 81ST PL,0560,ASSAULT,SIMPLE,STREET,false,true,0834,008,18,70,08A,1152277,1850267,2022,11/12/2022 03:46:21 PM,41.744991196,-87.717614993,"(41.744991196, -87.717614993)"
12813879,JF380187,09/01/2022 08:30:00 PM,085XX S CICERO AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,HOTEL / MOTEL,false,true,0834,008,18,70,03,1145925,1847569,2022,11/12/2022 03:46:21 PM,41.737709752,-87.740958098,"(41.737709752, -87.740958098)"
12805834,JF370578,08/25/2022 10:38:00 PM,025XX W 83RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0835,008,18,70,14,1160942,1849519,2022,11/12/2022 03:46:21 PM,41.74276404,-87.685885484,"(41.74276404, -87.685885484)"
12807253,JF372320,08/27/2022 09:03:00 AM,055XX W 55TH ST,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,AIRPORT EXTERIOR - SECURE AREA,false,false,0813,008,23,56,26,1140210,1867588,2022,11/12/2022 03:46:21 PM,41.792751611,-87.761409089,"(41.792751611, -87.761409089)"
12811174,JF377033,08/31/2022 04:29:00 AM,048XX S KOMENSKY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0815,008,14,57,14,1150177,1872306,2022,11/12/2022 03:46:21 PM,41.805510739,-87.72473833,"(41.805510739, -87.72473833)"
12805661,JF370124,08/25/2022 03:45:00 PM,036XX W 79TH ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,false,false,0834,008,18,70,03,1153123,1851936,2022,11/12/2022 03:46:21 PM,41.749554561,-87.714471099,"(41.749554561, -87.714471099)"
12805363,JF370081,08/25/2022 01:50:00 PM,033XX W 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,true,0821,008,14,58,14,1155144,1873282,2022,11/12/2022 03:46:21 PM,41.808091058,-87.706495058,"(41.808091058, -87.706495058)"
12810385,JF375465,08/29/2022 12:00:00 AM,063XX S ROCKWELL ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0825,008,16,66,08A,1160130,1862437,2022,11/12/2022 03:46:21 PM,41.778229684,-87.688505893,"(41.778229684, -87.688505893)"
12807025,JF372049,08/27/2022 03:30:00 AM,076XX S CICERO AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0833,008,18,65,08B,1145727,1853720,2022,11/12/2022 03:46:21 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
12804308,JF368975,08/24/2022 07:00:00 AM,065XX S KOSTNER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0833,008,13,65,11,1148168,1860816,2022,11/12/2022 03:46:21 PM,41.774019167,-87.732401195,"(41.774019167, -87.732401195)"
12810798,JF376734,08/30/2022 07:30:00 PM,068XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0832,008,17,66,08B,1161221,1859242,2022,11/12/2022 03:46:21 PM,41.769439636,-87.684594571,"(41.769439636, -87.684594571)"
12804745,JF369347,08/25/2022 01:15:00 AM,054XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0822,008,23,62,03,1150625,1868330,2022,11/12/2022 03:46:21 PM,41.794591289,-87.723198732,"(41.794591289, -87.723198732)"
12811556,JF377488,08/30/2022 07:00:00 PM,047XX S KOMENSKY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0815,008,14,57,07,1150158,1872939,2022,11/12/2022 03:46:21 PM,41.807248153,-87.724791577,"(41.807248153, -87.724791577)"
12808106,JF372205,08/25/2022 04:00:00 AM,083XX S WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0835,008,18,70,03,1161820,1849386,2022,11/12/2022 03:46:21 PM,41.742380894,-87.682672136,"(41.742380894, -87.682672136)"
12811229,JF377077,08/30/2022 01:30:00 PM,028XX W 84TH ST,0810,THEFT,OVER $500,STREET,false,false,0835,008,18,70,06,1158695,1848872,2022,11/12/2022 03:46:21 PM,41.741034665,-87.694136219,"(41.741034665, -87.694136219)"
12805192,JF369972,08/24/2022 07:30:00 PM,067XX S KEDVALE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0833,008,13,65,06,1149867,1859486,2022,11/12/2022 03:46:21 PM,41.770336683,-87.726207323,"(41.770336683, -87.726207323)"
12814710,JF381194,09/03/2022 04:30:00 AM,064XX S CENTRAL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,true,false,0812,008,13,64,18,1140189,1861412,2022,11/12/2022 03:46:21 PM,41.77580397,-87.761636671,"(41.77580397, -87.761636671)"
12804861,JF368691,08/24/2022 01:40:00 PM,070XX S PULASKI RD,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0833,008,13,65,08A,1150909,1857743,2022,11/12/2022 03:46:21 PM,41.765533359,-87.722433103,"(41.765533359, -87.722433103)"
12811457,JF377297,08/31/2022 08:50:00 AM,063XX W 56TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,0811,008,13,56,08B,1135110,1866750,2022,11/12/2022 03:46:21 PM,41.79054357,-87.780130326,"(41.79054357, -87.780130326)"
12813516,JF379639,09/01/2022 05:00:00 PM,055XX W 55TH ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,false,false,0814,008,23,56,08B,1140445,1867594,2022,11/12/2022 03:46:21 PM,41.792763782,-87.76054721,"(41.792763782, -87.76054721)"
12810673,JF376549,08/29/2022 01:00:00 PM,081XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0835,008,18,70,14,1161440,1850699,2022,11/12/2022 03:46:21 PM,41.745991845,-87.684028164,"(41.745991845, -87.684028164)"
12806952,JF371962,08/26/2022 09:20:00 PM,063XX S WHIPPLE ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,0823,008,17,66,04B,1157140,1862458,2022,11/12/2022 03:46:21 PM,41.778348314,-87.699466887,"(41.778348314, -87.699466887)"
12807096,JF372152,08/26/2022 09:00:00 PM,056XX S OAKLEY AVE,0810,THEFT,OVER $500,STREET,false,false,0824,008,15,63,06,1162071,1867534,2022,11/12/2022 03:46:21 PM,41.792176371,-87.681248349,"(41.792176371, -87.681248349)"
12805658,JF370463,08/25/2022 07:00:00 PM,081XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0834,008,18,70,07,1156463,1850432,2022,11/12/2022 03:46:21 PM,41.745360765,-87.702272261,"(41.745360765, -87.702272261)"
12811603,JF376163,08/30/2022 12:56:00 PM,065XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0832,008,16,66,08A,1161869,1861157,2022,11/12/2022 03:46:21 PM,41.774681227,-87.682166139,"(41.774681227, -87.682166139)"
12811612,JF377438,08/28/2022 01:00:00 AM,032XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0823,008,17,66,08B,1155941,1862005,2022,11/12/2022 03:46:21 PM,41.777129383,-87.703874679,"(41.777129383, -87.703874679)"
12807246,JF372386,08/25/2022 12:00:00 AM,064XX S ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0825,008,16,66,07,1160144,1861936,2022,11/12/2022 03:46:21 PM,41.776854582,-87.688468342,"(41.776854582, -87.688468342)"
12803712,JF368119,08/24/2022 02:40:00 AM,061XX S CENTRAL AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0812,008,13,64,06,1140124,1863203,2022,11/12/2022 03:46:21 PM,41.780719978,-87.761831325,"(41.780719978, -87.761831325)"
12809110,JF374422,08/28/2022 07:30:00 PM,064XX S TALMAN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,false,false,0825,008,16,66,11,1159816,1861871,2022,11/12/2022 03:46:21 PM,41.776682956,-87.68967257,"(41.776682956, -87.68967257)"
12814210,JF380610,08/24/2022 01:00:00 PM,026XX W 55TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0824,008,15,63,11,1159736,1868096,2022,11/12/2022 03:46:21 PM,41.793766857,-87.689795045,"(41.793766857, -87.689795045)"
12813663,JF379927,09/01/2022 09:00:00 PM,040XX W 58TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,62,14,1150405,1865833,2022,11/12/2022 03:46:21 PM,41.787743421,-87.724070367,"(41.787743421, -87.724070367)"
12807946,JF373268,08/28/2022 05:00:00 AM,059XX W 63RD ST,0820,THEFT,$500 AND UNDER,DRUG STORE,false,false,0812,008,13,64,06,1137691,1862150,2022,11/12/2022 03:46:21 PM,41.777874382,-87.770776601,"(41.777874382, -87.770776601)"
12803825,JF368302,08/22/2022 05:00:00 PM,059XX S KOMENSKY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0813,008,23,65,05,1150386,1864882,2022,11/12/2022 03:46:21 PM,41.785134099,-87.724164739,"(41.785134099, -87.724164739)"
12804584,JF369072,08/24/2022 06:58:00 PM,030XX W MARQUETTE RD,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0831,008,17,66,04B,1157315,1860048,2022,11/12/2022 03:46:21 PM,41.771731376,-87.698890503,"(41.771731376, -87.698890503)"
12807474,JF372399,08/27/2022 11:58:00 AM,037XX W 83RD ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,false,true,0834,008,18,70,04B,1152847,1849283,2022,11/12/2022 03:46:21 PM,41.74227972,-87.715552286,"(41.74227972, -87.715552286)"
12804022,JF368349,08/19/2022 09:00:00 AM,069XX S CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0832,008,17,66,14,1160905,1858644,2022,11/12/2022 03:46:21 PM,41.767805173,-87.685769393,"(41.767805173, -87.685769393)"
12814707,JF381085,09/03/2022 01:45:00 AM,040XX W 49TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0815,008,14,57,03,1150064,1871823,2022,11/12/2022 03:46:21 PM,41.804187511,-87.725165309,"(41.804187511, -87.725165309)"
12807222,JF371141,08/26/2022 01:10:00 PM,075XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,false,false,0833,008,18,65,14,1145715,1854074,2022,11/12/2022 03:46:21 PM,41.755564627,-87.741563591,"(41.755564627, -87.741563591)"
12810801,JF376645,08/30/2022 06:24:00 PM,029XX W 58TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0824,008,16,63,08B,1157549,1866035,2022,11/12/2022 03:46:21 PM,41.788155831,-87.697870545,"(41.788155831, -87.697870545)"
12809506,JF375136,08/29/2022 11:00:00 AM,051XX S PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0822,008,23,62,08B,1150573,1870126,2022,11/12/2022 03:46:21 PM,41.799520795,-87.723342683,"(41.799520795, -87.723342683)"
12806738,JF371699,08/26/2022 08:13:00 PM,062XX S ALBANY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0823,008,16,66,08A,1156789,1863186,2022,11/12/2022 03:46:21 PM,41.780353145,-87.700734048,"(41.780353145, -87.700734048)"
12805823,JF370511,08/25/2022 09:30:00 PM,071XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0832,008,18,66,06,1161608,1857318,2022,11/12/2022 03:46:21 PM,41.764151886,-87.683229302,"(41.764151886, -87.683229302)"
12807341,JF372492,08/26/2022 05:00:00 PM,037XX W 69TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0833,008,13,65,06,1152598,1858259,2022,11/12/2022 03:46:21 PM,41.766916261,-87.71622873,"(41.766916261, -87.71622873)"
12810115,JF375835,08/30/2022 08:00:00 AM,050XX S RIDGEWAY AVE,0810,THEFT,OVER $500,STREET,false,false,0821,008,14,62,06,1152226,1870750,2022,11/12/2022 03:46:21 PM,41.801200792,-87.71726423,"(41.801200792, -87.71726423)"
12804273,JF368916,08/24/2022 04:35:00 PM,066XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0832,008,16,66,06,1161518,1860508,2022,11/12/2022 03:46:21 PM,41.772907566,-87.683470834,"(41.772907566, -87.683470834)"
12814895,JF381379,09/03/2022 01:00:00 AM,031XX W 64TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0823,008,17,66,14,1156713,1862028,2022,11/12/2022 03:46:21 PM,41.777176957,-87.701043895,"(41.777176957, -87.701043895)"
12813600,JF379815,09/02/2022 12:00:00 AM,062XX W 64TH ST,0810,THEFT,OVER $500,STREET,false,false,0812,008,13,64,06,1135980,1861434,2022,11/12/2022 03:46:21 PM,41.775940089,-87.777066288,"(41.775940089, -87.777066288)"
12806831,JF371805,08/26/2022 10:42:00 PM,060XX S TRIPP AVE,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0813,008,13,65,08B,1149072,1864211,2022,11/12/2022 03:46:21 PM,41.783318214,-87.728999796,"(41.783318214, -87.728999796)"
12811189,JF376965,08/31/2022 12:39:00 AM,052XX S KOSTNER AVE,0810,THEFT,OVER $500,RESIDENCE,false,true,0815,008,23,57,06,1147916,1869581,2022,11/12/2022 03:46:21 PM,41.798076558,-87.733100684,"(41.798076558, -87.733100684)"
12813123,JF379345,09/01/2022 06:30:00 PM,035XX W 60TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0823,008,23,66,08A,1153630,1864597,2022,11/12/2022 03:46:21 PM,41.784288331,-87.712278223,"(41.784288331, -87.712278223)"
12803401,JF367881,08/23/2022 05:15:00 PM,043XX W 77TH PL,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0834,008,18,70,08A,1148860,1853000,2022,11/12/2022 03:46:21 PM,41.752557442,-87.730065364,"(41.752557442, -87.730065364)"
12809064,JF374638,08/28/2022 08:00:00 PM,052XX S MONITOR AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0811,008,14,56,06,1138251,1869327,2022,11/12/2022 03:46:21 PM,41.797559266,-87.768550746,"(41.797559266, -87.768550746)"
12811279,JF377116,08/30/2022 06:00:00 PM,061XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,16,66,07,1156772,1863734,2022,11/12/2022 03:46:21 PM,41.78185728,-87.700781594,"(41.78185728, -87.700781594)"
12805007,JF369569,08/25/2022 07:00:00 AM,063XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0825,008,17,66,08B,1158801,1862530,2022,11/12/2022 03:46:21 PM,41.778512133,-87.693375564,"(41.778512133, -87.693375564)"
12814891,JF376126,08/30/2022 12:33:00 PM,063XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,false,false,0825,008,16,66,08A,1161829,1862607,2022,11/12/2022 03:46:21 PM,41.778661058,-87.68227253,"(41.778661058, -87.68227253)"
12752154,JF306738,07/05/2022 07:14:00 PM,026XX W 71ST ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0831,008,17,66,08A,1160120,1857473,2022,11/12/2022 03:46:21 PM,41.76460796,-87.68867896,"(41.76460796, -87.68867896)"
12813704,JF379950,09/02/2022 05:45:00 AM,048XX W 50TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0814,008,22,56,16,1145057,1871043,2022,11/12/2022 03:46:21 PM,41.802142822,-87.743548522,"(41.802142822, -87.743548522)"
12808071,JF373337,08/27/2022 06:00:00 PM,059XX W 63RD ST,0810,THEFT,OVER $500,STREET,false,false,0812,008,13,64,06,1137912,1862158,2022,11/12/2022 03:46:21 PM,41.777892365,-87.7699662,"(41.777892365, -87.7699662)"
12805351,JF369237,08/24/2022 12:00:00 AM,035XX W 61ST PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,23,66,07,1153794,1863609,2022,11/12/2022 03:46:21 PM,41.781573858,-87.711703117,"(41.781573858, -87.711703117)"
12804144,JF368730,08/22/2022 06:00:00 PM,062XX S SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,16,66,07,1157453,1863150,2022,11/12/2022 03:46:21 PM,41.780240925,-87.698300668,"(41.780240925, -87.698300668)"
12806414,JF371419,08/26/2022 10:17:00 AM,042XX W 76TH ST,1540,OBSCENITY,OBSCENE MATTER,APARTMENT,false,false,0833,008,18,65,26,1149434,1853898,2022,11/12/2022 03:46:21 PM,41.755010646,-87.727938708,"(41.755010646, -87.727938708)"
12803830,JF366478,08/22/2022 06:06:00 PM,067XX S WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,DEPARTMENT STORE,false,false,0832,008,17,66,03,1161534,1859955,2022,11/12/2022 03:46:21 PM,41.771389725,-87.683427501,"(41.771389725, -87.683427501)"
