ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3200839,HK211866,02/27/2004 02:00:00 PM,007XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0924,11,14,1172053,1884337,2004,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
3208412,HK222050,03/05/2004 03:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3319889,HK357102,05/11/2004 01:40:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0924,11,06,1171697,1884328,2004,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3325635,HK364786,05/14/2004 09:32:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0923,11,06,1172053,1884337,2004,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
3350453,HK394888,05/29/2004 12:01:00 AM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0924,11,05,1171668,1884327,2004,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3352096,HK396299,05/29/2004 05:45:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,DRUG STORE,true,false,0924,11,08A,1171712,1884329,2004,02/28/2018 03:56:25 PM,41.838057405,-87.645403343,"(41.838057405, -87.645403343)"
3246881,HK269355,03/29/2004 10:07:27 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3267501,HK294029,03/31/2004 03:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0923,11,06,1171970,1884335,2004,02/28/2018 03:56:25 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
3268732,HK251586,03/20/2004 01:25:54 PM,007XX W 31ST ST,2090,NARCOTICS,ALTER/FORGE PRESCRIPTION,DRUG STORE,true,false,0924,11,18,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3281819,HK309282,04/18/2004 01:30:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,0924,11,26,1171697,1884328,2004,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3289912,HK317791,04/22/2004 10:00:00 AM,007XX W 31ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0923,11,26,1171970,1884335,2004,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
3291387,HK323737,04/25/2004 09:08:44 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SIDEWALK,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3508224,HK573414,08/22/2004 05:45:00 AM,007XX W 31ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0923,11,18,1171702,1884328,2004,02/10/2018 03:50:01 PM,41.83805488,-87.645440067,"(41.83805488, -87.645440067)"
3385056,HK428909,06/11/2004 09:30:00 AM,007XX W 31ST ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0923,11,06,1171993,1884335,2004,02/28/2018 03:56:25 PM,41.838067689,-87.644372052,"(41.838067689, -87.644372052)"
3414517,HK475151,07/05/2004 11:09:57 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3424386,HK488972,07/11/2004 05:54:42 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3424429,HK488396,07/11/2004 12:20:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3424999,HK469875,07/02/2004 06:45:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0924,11,26,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3428527,HK492544,06/20/2004 11:05:00 AM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0924,11,06,1171668,1884327,2004,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3430280,HK486555,07/10/2004 01:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3430608,HK494829,07/13/2004 08:00:00 PM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0924,11,14,1171668,1884327,2004,02/28/2018 03:56:25 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3450131,HK517505,07/26/2004 08:51:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3456299,HK522751,07/29/2004 09:30:00 AM,007XX W 31ST ST,0460,BATTERY,SIMPLE,STREET,false,false,0924,11,08B,1171658,1884327,2004,02/28/2018 03:56:25 PM,41.838053103,-87.645601552,"(41.838053103, -87.645601552)"
3458626,HK525717,07/30/2004 03:32:27 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,OTHER,true,false,0924,11,06,1171668,1884327,2004,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3561937,HK649774,09/26/2004 07:04:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0924,11,06,1171697,1884328,2004,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3575816,HK662618,10/02/2004 10:00:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0924,11,08A,1172053,1884337,2004,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
3609135,HK700847,10/21/2004 03:20:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3631711,HK721676,10/31/2004 06:20:00 AM,007XX W 31ST ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,false,false,0923,11,04B,1171946,1884334,2004,02/28/2018 03:56:25 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
3638856,HK722863,10/31/2004 07:50:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0924,11,26,1171678,1884328,2004,02/28/2018 03:56:25 PM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
3647707,HK736588,11/07/2004 12:37:51 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0924,11,06,1171668,1884327,2004,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3649097,HK744920,11/11/2004 03:00:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0924,11,06,1171697,1884328,2004,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3522081,HK600754,09/03/2004 07:20:00 PM,007XX W 31ST ST,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,STREET,false,false,0923,11,03,1172053,1884337,2004,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
3730082,HK836256,12/30/2004 04:26:44 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3730750,HL100375,12/31/2004 11:30:00 PM,007XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0923,11,14,1172041,1884337,2004,02/28/2018 03:56:25 PM,41.83807212,-87.644195859,"(41.83807212, -87.644195859)"
3740994,HL102750,01/02/2005 03:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3767480,HL133798,01/19/2005 07:56:00 PM,007XX W 31ST ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0924,11,04B,1171668,1884327,2005,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3791944,HL158535,02/02/2005 03:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3796208,HL163170,02/04/2005 10:25:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3800101,HL166226,02/06/2005 04:30:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3812138,HL179144,02/13/2005 02:06:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3661746,HK759839,11/19/2004 02:11:00 AM,007XX W 31ST ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0924,11,06,1171692,1884328,2004,02/28/2018 03:56:25 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
3662234,HK750695,11/14/2004 05:25:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0924,11,26,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3676308,HK769465,11/23/2004 07:00:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2004,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3677344,HK777576,11/28/2004 03:24:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0924,11,26,1171697,1884328,2004,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3686278,HK786858,12/03/2004 09:40:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0924,11,06,1171673,1884328,2004,02/28/2018 03:56:25 PM,41.838055518,-87.645546481,"(41.838055518, -87.645546481)"
3706321,HK809919,12/15/2004 11:30:00 AM,007XX W 31ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,11,07,1172053,1884337,2004,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
3955906,HL318824,04/26/2005 11:25:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3964427,HL321051,04/27/2005 12:49:18 PM,007XX W 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0923,11,08B,1171692,1884328,2005,02/28/2018 03:56:25 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
3975089,HL333767,05/03/2005 09:25:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3990041,HL351649,05/11/2005 11:00:00 PM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0923,11,14,1171692,1884328,2005,02/28/2018 03:56:25 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
3827750,HL198494,02/22/2005 04:30:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0924,11,08A,1171668,1884327,2005,02/28/2018 03:56:25 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
3831766,HL198417,02/23/2005 07:50:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3848721,HL223237,03/08/2005 07:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3900197,HL277287,04/06/2005 12:00:00 AM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0924,11,05,1172053,1884337,2005,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
3913905,HL288569,04/11/2005 02:50:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
10032680,HY222506,04/15/2015 03:36:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0915,11,06,1171697,1884328,2015,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
3920160,HL293840,04/14/2005 03:21:45 AM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0924,11,14,1172053,1884337,2005,02/10/2018 03:50:01 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
4012683,HL369990,05/20/2005 05:00:00 PM,007XX W 31ST ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0924,11,08B,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4020942,HL376480,05/24/2005 04:00:00 PM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0923,11,05,1171946,1884334,2005,02/28/2018 03:56:25 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
4022433,HL377111,05/24/2005 04:35:00 PM,007XX W 31ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0923,11,26,1171946,1884334,2005,02/28/2018 03:56:25 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
4046929,HL397838,06/04/2005 02:24:55 AM,007XX W 31ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0923,11,26,1171946,1884334,2005,02/28/2018 03:56:25 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
4056160,HL405153,06/07/2005 02:30:00 PM,007XX W 31ST ST,0865,THEFT,DELIVERY CONTAINER THEFT,ALLEY,false,false,0924,11,06,1171692,1884328,2005,02/28/2018 03:56:25 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
4066224,HL413814,05/27/2005 02:44:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,0923,11,06,1171958,1884334,2005,02/28/2018 03:56:25 PM,41.838065715,-87.644500512,"(41.838065715, -87.644500512)"
4070193,HL419135,06/13/2005 11:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0924,11,06,1171678,1884328,2005,02/28/2018 03:56:25 PM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
4070798,HL415377,06/12/2005 09:10:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4081240,HL426228,06/17/2005 10:20:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0924,11,06,1171721,1884329,2005,02/28/2018 03:56:25 PM,41.838057207,-87.645370318,"(41.838057207, -87.645370318)"
4081821,HL426226,06/17/2005 09:55:00 AM,007XX W 31ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,0923,11,26,1171993,1884335,2005,02/28/2018 03:56:25 PM,41.838067689,-87.644372052,"(41.838067689, -87.644372052)"
4086091,HL429493,06/18/2005 08:55:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4096553,HL430474,06/19/2005 11:30:00 AM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0923,11,06,1171946,1884334,2005,02/28/2018 03:56:25 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
4104751,HL441575,06/24/2005 04:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4115072,HL450445,06/22/2005 09:00:00 AM,007XX W 31ST ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0924,11,10,1171658,1884327,2005,02/28/2018 03:56:25 PM,41.838053103,-87.645601552,"(41.838053103, -87.645601552)"
4118518,HL454370,06/30/2005 04:39:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4168755,HL497176,07/20/2005 06:30:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,false,false,0924,11,26,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4183185,HL511502,07/27/2005 04:35:51 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4003443,HL360881,05/17/2005 02:40:25 AM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0924,11,26,1171678,1884328,2005,02/10/2018 03:50:01 PM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
4220253,HL545699,08/12/2005 06:00:00 PM,007XX W 31ST ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0923,11,05,1171716,1884329,2005,02/10/2018 03:50:01 PM,41.838057317,-87.645388665,"(41.838057317, -87.645388665)"
4224767,HL550946,08/15/2005 05:30:00 AM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0923,11,14,1172041,1884337,2005,02/28/2018 03:56:25 PM,41.83807212,-87.644195859,"(41.83807212, -87.644195859)"
4228755,HL551984,08/16/2005 05:40:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,CONSTRUCTION SITE,true,false,0924,11,06,1172005,1884336,2005,02/10/2018 03:50:01 PM,41.838070169,-87.644327989,"(41.838070169, -87.644327989)"
4238349,HL561663,08/20/2005 10:35:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0923,11,06,1171716,1884329,2005,02/28/2018 03:56:25 PM,41.838057317,-87.645388665,"(41.838057317, -87.645388665)"
4241277,HL563396,08/21/2005 04:21:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,false,false,0923,11,06,1171692,1884328,2005,02/28/2018 03:56:25 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
4262041,HL580616,08/29/2005 09:00:00 PM,007XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0923,11,14,1171993,1884335,2005,02/10/2018 03:50:01 PM,41.838067689,-87.644372052,"(41.838067689, -87.644372052)"
4265561,HL581495,08/30/2005 05:10:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4270701,HL583306,08/31/2005 03:00:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4332613,HL636039,09/24/2005 07:00:00 PM,007XX W 31ST ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0924,11,06,1171668,1884327,2005,02/28/2018 03:56:25 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
4342183,HL623884,09/19/2005 07:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0924,11,06,1171687,1884328,2005,02/28/2018 03:56:25 PM,41.83805521,-87.645495109,"(41.83805521, -87.645495109)"
4369101,HL664012,10/09/2005 02:00:00 PM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,true,0923,11,05,1171946,1884334,2005,02/28/2018 03:56:25 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
4382413,HL677022,10/16/2005 05:30:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4555564,HM143759,01/25/2006 03:27:00 AM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,false,false,0923,11,05,1171692,1884328,2006,02/10/2018 03:50:01 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
4425152,HL719454,11/06/2005 02:41:13 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4438008,HL735637,11/14/2005 08:00:00 PM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,false,false,0924,11,14,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4462179,HL758421,11/27/2005 03:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4462385,HL759579,11/28/2005 09:59:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4463681,HL762818,11/29/2005 09:00:00 PM,007XX W 31ST ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,false,false,0923,11,10,1171687,1884328,2005,02/28/2018 03:56:25 PM,41.83805521,-87.645495109,"(41.83805521, -87.645495109)"
4470294,HL763674,11/20/2005 04:00:00 PM,007XX W 31ST ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,0924,11,06,1172053,1884337,2005,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
4471269,HL769979,12/03/2005 04:12:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4480934,HL780772,12/09/2005 07:40:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4512178,HL817601,12/30/2005 04:04:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2005,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4628957,HM227638,03/12/2006 05:25:00 AM,007XX W 31ST ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,0923,11,11,1172053,1884337,2006,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
4637675,HM235493,03/16/2006 12:49:24 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0924,11,06,1171697,1884328,2006,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
4676196,HM277336,04/01/2006 03:30:00 PM,007XX W 31ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,0924,11,11,1171721,1884329,2006,02/28/2018 03:56:25 PM,41.838057207,-87.645370318,"(41.838057207, -87.645370318)"
4677580,HM279765,04/08/2006 06:15:00 PM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0923,11,14,1172041,1884337,2006,02/10/2018 03:50:01 PM,41.83807212,-87.644195859,"(41.83807212, -87.644195859)"
4689668,HM293128,04/15/2006 06:04:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,SIDEWALK,false,false,0923,11,06,1172053,1884337,2006,02/28/2018 03:56:25 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
4789052,HM401857,06/08/2006 05:22:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,DRUG STORE,false,false,0924,11,06,1171697,1884328,2006,02/28/2018 03:56:25 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
